ANIO,MES,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,WIND_MAX_MACRO,SST_SD,CHL_A_SD,N_REGIONES,N_DIAS,SST2,CHL_A2,WIND2,SST_X_CHL,SST_X_WIND,PRECIO_DIESEL_MACRO,N_REGIONES_DIESEL
2017,12,13.336601110243414,4.161657579194781,7.112323094286837,8.835545399998045,1.3610767225109754,2.634302047198734,6,279,177.86492917374588,17.319393806469364,50.58513979752589,55.502367091142034,94.85421607567571,548.5391460619668,8
2018,1,14.1482673259261,4.862091439450405,6.8053348364320305,8.653980059926598,1.4305696106746715,3.4785147475217117,6,279,200.17346832586804,23.639933165576913,46.312582235955375,68.79016944844116,96.28369650827793,551.111783008658,8
2018,2,14.646462008704225,3.5503518062675905,5.348040931632912,7.19803934901669,1.6488013570249702,2.488989532697904,6,252,214.51884937241618,12.604997948267542,28.60154180642103,52.000092848032686,78.3298783261566,556.2085266828688,8
2018,3,14.533941847552299,3.7073304315855458,7.189322207221567,9.118660734737064,0.8431518509577588,2.7127481875890185,6,279,211.23546562803193,13.74429892896027,51.68635379924918,53.88212490232529,104.48919088307458,532.4227428577758,8
2018,4,13.438493398573216,3.590781218649501,6.15168194740859,8.271772058592044,0.8058054626951981,3.8039582170958273,6,270,180.5931048234959,12.893709760205995,37.84319078207274,48.25468970254201,82.66933724037236,537.0348237821511,8
2018,5,12.62668207834004,2.061766952285633,6.063009660059236,8.38583750543502,1.0280367200743028,2.5216528175201534,6,279,159.43310030747358,4.250882965537188,36.76008613797161,26.03327582613877,76.5556954154725,565.9327798267766,8
2018,6,11.261421081597263,1.762805415634821,6.89074209440942,8.848516137175796,0.7269279691314864,1.6635666431798606,6,270,126.81960477704327,3.107482933391454,47.482326611665925,19.851694070383797,77.59954828983192,595.1246613857634,8
2018,7,11.211781686667583,1.9763191748456976,7.0722622618796365,9.390033667636233,0.9423946702752407,1.9373991974557663,6,279,125.7040485894946,3.9058374808627794,50.01689350080687,22.15805913154498,79.29266051105238,609.792671031328,8
2018,8,10.86265128734695,2.879717553752261,7.2598740101333625,9.523375316427364,0.5336764919712595,3.137339668719785,6,279,117.99719299050034,8.292773189388905,52.70577064300987,31.281367592462605,78.86147976215183,608.9562706349911,8
2018,9,11.538879872204163,3.035211674323104,7.016566217314296,8.937803688266083,0.6042073070782984,2.6947401344824784,6,270,133.14574870515835,9.21250990794726,49.23220148195625,35.02294289672596,80.96331469695563,638.3568556825056,8
2018,10,12.343771487848775,2.6178172281553063,5.490964365412887,7.38328489773302,0.782337975929475,1.8303368689754567,6,279,152.36869454422836,6.852967040026731,30.150689662234143,32.31373766130278,67.77920937457723,655.3200291683136,8
2018,11,14.039814119360116,2.6152897555152563,6.724997015514439,8.560415597926184,0.9644153985468764,2.3228679413719333,6,270,197.11638050618367,6.839740505303049,45.22558485867811,36.71818203570096,94.41770805107426,673.0218723965463,8
2018,12,14.310386495878436,4.2795032898293695,7.9805899420935935,9.845441720237428,1.019272643694485,3.234883664967729,6,279,204.7871616614199,18.314148407660397,63.68981582384543,61.24134608784155,114.20532653647943,661.0802528035712,8
2019,1,14.121367306109827,4.902898522871271,7.3452805602416635,9.204187390399522,1.163206217533929,3.062708841320915,6,279,199.4130145940675,24.03841392557329,53.953146508664084,69.23563090604853,103.7254047576007,631.8079124822546,8
2019,2,14.585577474523204,4.5194195598621825,5.973458396711025,7.813263120690941,1.4932935039225488,3.4950488731635296,6,252,212.73907026531867,20.425153158064884,35.682205217237446,65.91834413024542,87.12634023606981,608.2287622465254,8
2019,3,13.806143462895731,3.7817022254942416,7.5266863056932385,9.439543085474243,1.1267372837712168,2.426472054336103,6,279,190.60959731805852,14.3012717223081,56.65100674431013,52.21072345912556,103.91451093661352,587.5857594160226,8
2019,4,12.971550489673223,3.1704730549568905,5.917796511847438,7.939380897808627,0.8454797098403138,2.6227276248803832,6,270,168.26112210614164,10.051899392207678,35.02031555563371,41.12595130852181,76.76299624104114,595.6239039347593,8
2019,5,12.084703141096112,2.015689418034282,7.287067093540326,9.365336809950392,0.7783324781001794,2.433247331705488,6,279,146.04005000841823,4.063003829975382,53.101346825758256,24.35900824159308,88.0620425946849,616.9615523461214,8
2019,6,11.69858197210849,1.3164600139996576,6.399045548248664,8.526555818924914,0.9463102836861752,1.2455130298046821,6,270,136.85682015814177,1.7330669684599787,40.94778392856105,15.400715386778085,74.85975888944292,633.8983363188536,8
2019,7,11.082557623890681,1.3247519996365618,6.922309234156822,9.082275098247665,0.882627520384401,0.8865969303333284,6,279,122.82308348685746,1.754967860541069,47.91836513329281,14.681640373336602,76.71689097793355,608.4785719309426,8
2019,8,11.013002218942146,1.827012641752914,6.380982100798947,8.403985703038709,0.8426761084823042,1.4439155542536577,6,279,121.28621787442464,3.3379751931249615,40.716932570716544,20.120894277660195,70.27377003512892,597.3660957098457,8
2019,9,11.243556374800965,1.684294072649257,7.215332820966092,9.161553466886835,0.857560418279103,1.177345994975488,6,270,126.41755995332743,2.836846523161421,52.061027717310495,18.937455357575033,81.12600133548393,599.2360268961562,8
2019,10,12.208582467797717,2.3449159319131723,6.6200577208626425,8.566876273260672,0.7087976827130539,1.5668472001730283,6,279,149.0494858730178,5.498630727740221,43.82516422755309,28.628099534814698,80.82152062673256,623.356650660961,8
2019,11,13.532877209983369,3.643425086870991,5.750252318530182,7.585393849140514,0.7828262230258107,2.662732276088834,6,270,183.13876558048725,13.274546363640889,33.065401726761735,49.30602432439811,77.81745855309113,623.2308548411996,8
2019,12,13.792448723293386,4.831832350768887,6.7685721931622,8.602012420433656,0.8982234602969713,3.2266332486899767,6,279,190.23164178467735,23.34660386593679,45.813569534048554,66.64279993753001,93.3551849040991,634.8395419762107,8
