ANIO,MES,NM_RECURSO,PRECIO_MACRO,Q_MUESTRA_TOTAL,N_REGIONES_PRECIO,N_PLANTAS_TOTAL,CV_PRECIO_REGIONAL,FECHA,Q_MACRO,Q_INDUSTRIAL_MACRO,Q_ARTESANAL_MACRO,N_REGIONES_DESEMB,SHARE_INDUSTRIAL,SHARE_ARTESANAL,P_harina_FOB_CLP,Tipo_Cambio,Precio_USD,DEFLACTOR,PRECIO_REAL_MACRO,P_HARINA_REAL
2014,3,SARDINA COMUN,88099.33058564345,64208.725999999995,4,7,0.04643643276711872,2014-03-01,196372.08499999964,7321.98,189050.10499999963,5,0.03728625685264793,0.962713743147352,902149.3333333328,563.843333333333,1600,0.6312816857494027,139556.2909148229,1429075.725937431
2014,4,ANCHOVETA,93945.84877674106,5722.009999999999,3,5,0.06412972744502612,2014-04-01,27781.904000000035,208.384,27573.52000000004,4,0.00750070981456129,0.9924992901854388,899904.9452380945,554.640952380952,1622.5,0.6350693758638991,147930.05669489954,1417018.3281376678
2014,4,SARDINA COMUN,89767.7504385856,40355.862,4,7,0.06107777117134742,2014-04-01,119650.44299999996,10417.145,109233.29799999997,4,0.08706315445902697,0.912936845540973,899904.9452380945,554.640952380952,1622.5,0.6350693758638991,141351.0930462873,1417018.3281376678
2014,5,ANCHOVETA,86496.45800546026,1014.239,3,3,0.07164758903327209,2014-05-01,9203.481000000002,973.4789999999998,8230.002,5,0.10577291353130404,0.8942270864686959,930298.35,555.402,1675,0.6369745839914907,135792.63628298198,1460495.2432645692
2014,5,SARDINA COMUN,94918.36737857542,12182.975000000002,4,5,0.05854198464888673,2014-05-01,48241.11200000004,18739.271,29501.841000000026,5,0.3884502289250709,0.6115497710749288,930298.35,555.402,1675,0.6369745839914907,149014.37163126032,1460495.2432645692
2014,6,ANCHOVETA,92640.25221905214,75.708,2,2,0.09091952892861505,2014-06-01,1436.4690000000007,241.839,1194.6300000000008,4,0.1683565743500207,0.8316434256499794,1042524.3833333328,553.063333333333,1885,0.6376115585754821,145292.61738294718,1635046.2429860672
2014,6,SARDINA COMUN,97274.4438162064,7535.713999999999,3,3,0.07308958055534598,2014-06-01,42433.87700000003,17375.662000000004,25058.215000000026,4,0.4094761833805568,0.5905238166194431,1042524.3833333328,553.063333333333,1885,0.6376115585754821,152560.6656716384,1635046.2429860672
2014,7,SARDINA COMUN,99142.0371941657,11586.871,3,3,0.09294584811082572,2014-07-01,41888.491999999984,12038.920999999998,29849.570999999993,3,0.28740402017814354,0.7125959798218566,1063944.794545455,558.208181818182,1906,0.638886781692633,155179.3526413303,1665310.3883706836
2014,8,SARDINA COMUN,119060,25.4,1,1,NA,2014-08-01,37.76800000000001,0,37.76800000000001,3,0,1,1094408.28,579.052,1890,0.6408034420377109,185798.00324011585,1707868.9161217
2014,10,SARDINA COMUN,118828,5387.934,2,2,0,2014-10-01,32348.782000000025,1879.939,30468.843000000023,3,0.05811467646602579,0.9418853235339744,1238958,589.98,2100,0.6523891682697527,182142.81563740876,1899108.7839271273
2014,11,ANCHOVETA,110581.97562306712,54.97,2,2,0.32515062929869337,2014-11-01,2850.7519999999995,1316.548,1534.2039999999995,4,0.461824809734414,0.538175190265586,1415978.205,592.4595,2390,0.6523891682697527,169503.08343768088,2170450.2065161746
2014,11,SARDINA COMUN,119405.07872871828,16094.685999999998,4,4,0.20716763583033831,2014-11-01,44138.743999999984,7019.79,37118.95399999998,4,0.1590391878844582,0.8409608121155417,1415978.205,592.4595,2390,0.6523891682697527,183027.37773130246,2170450.2065161746
2014,12,SARDINA COMUN,126110.6326067253,3515.1459999999997,4,4,0.2321397565827627,2014-12-01,5792.637999999999,330.949,5461.6889999999985,4,0.05713269153018022,0.9428673084698196,1473457.276,612.919,2404,0.6497796115966737,194082.16317658752,2267626.206952448
2015,3,SARDINA COMUN,128093.1463919342,3856.216964,1,2,NA,2015-03-01,79484.26,36244.96999999999,43239.29000000001,5,0.4560018549584533,0.5439981450415468,1330333.8298590914,628.503181818182,2116.67,0.6569492954257421,194981.78517555492,2025017.5152360217
2015,4,SARDINA COMUN,114179.71785906445,10997.323,1,2,NA,2015-04-01,102946.97500000006,4245.856,98701.11900000008,4,0.04124313511883178,0.9587568648811684,1207325.0438095238,614.727619047619,1964,0.6608909911982966,172766.3402583823,1826814.194607886
2015,5,SARDINA COMUN,116021.46651743492,7602.046,1,2,NA,2015-05-01,71163.354,1373.631,69789.723,5,0.01930250505056296,0.9806974949494368,1111902.2210526313,607.596842105263,1830,0.6622127731806933,175202.70102941216,1679070.936237037
2015,7,ANCHOVETA,100327.82536238852,166.39600000000002,2,2,0.12459636547801788,2015-07-01,997.9460000000004,36.09,961.8560000000004,4,0.03616428143406555,0.9638357185659344,1050788.0403409083,650.139545454545,1616.25,0.6681859323947831,150149.56241717466,1572598.2685311507
2015,7,SARDINA COMUN,116523.71336793689,2659.842000000001,3,3,0.10127580921243838,2015-07-01,12892.246000000006,1732.915,11159.331000000006,4,0.13441529117579662,0.8655847088242034,1050788.0403409083,650.139545454545,1616.25,0.6681859323947831,174388.15712613866,1572598.2685311507
2015,8,SARDINA COMUN,124018,883.565,1,1,NA,2015-08-01,4677.280000000002,1167.29,3509.9900000000016,4,0.24956598706940775,0.7504340129305922,1156034.3999999997,688.115714285714,1680,0.6728632339215466,184313.8304305984,1718082.2813909152
2015,10,ANCHOVETA,126881,9.297,1,1,NA,2015-10-01,1656.5610000000006,1645.1040000000007,11.457,3,0.993083864705254,0.00691613529474616,1269544.7142857148,685.314285714286,1852.5,0.6789324602915188,186883.09577291395,1869913.1188109638
2015,10,SARDINA COMUN,127608.7068702433,10352.006,2,2,0.01560307021266453,2015-10-01,34077.630999999994,24220.09799999999,9857.533,4,0.7107330318824098,0.2892669681175901,1269544.7142857148,685.314285714286,1852.5,0.6789324602915188,187954.93562857623,1869913.1188109638
2015,11,ANCHOVETA,117891.8842621057,161.019,2,2,0.1817619620200649,2015-11-01,9860.357999999998,193.828,9666.53,4,0.01965729844697322,0.9803427015530268,1376324.6547619049,704.002380952381,1955,0.6789324602915188,173643.02218144864,2027189.352783252
2015,11,SARDINA COMUN,126827.093405315,18390.613,4,5,0.11946507742726932,2015-11-01,79735.07600000019,7047.602000000001,72687.47400000019,5,0.0883877253719553,0.9116122746280448,1376324.6547619049,704.002380952381,1955,0.6789324602915188,186803.6967194914,2027189.352783252
2015,12,ANCHOVETA,113089.27379960207,665.925,2,2,0.21815508582922008,2015-12-01,3558.8079999999995,22.592,3536.215999999999,4,0.00634819299046197,0.993651807009538,1295797.9200000002,704.238,1840,0.6789324602915188,166569.25454859532,1908581.4801719936
2015,12,SARDINA COMUN,133488.81739481894,8459.173999999999,3,3,0.16915484584823692,2015-12-01,23926.19099999999,1019.238,22906.95299999999,4,0.0425992586952098,0.95740074130479,1295797.9200000002,704.238,1840,0.6789324602915188,196615.7537047231,1908581.4801719936
2016,1,ANCHOVETA,117678,52,1,1,NA,2016-01-01,114.639,0,114.639,2,0,1,1227311.6,721.948,1700,0.6823271225929762,172465.66361425095,1798714.369342342
2016,1,SARDINA COMUN,117678,151,1,1,NA,2016-01-01,239.86900000000003,0,239.86900000000003,3,0,1,1227311.6,721.948,1700,0.6823271225929762,172465.66361425095,1798714.369342342
2016,2,ANCHOVETA,97867,199,1,1,NA,2016-02-01,1383.087,528.2739999999999,854.813,3,0.38195283449269635,0.6180471655073035,1172301.1285714288,704.084761904762,1665,0.6843741039607552,143002.19636249138,1712953.6634814772
2016,2,SARDINA COMUN,97867,191,1,1,NA,2016-02-01,29493.965000000004,13750.243,15743.722000000003,4,0.4662053067466513,0.5337946932533487,1172301.1285714288,704.084761904762,1665,0.6843741039607552,143002.19636249138,1712953.6634814772
2016,3,ANCHOVETA,120800.68085106384,282,3,3,0.10816223189242778,2016-03-01,30622.06000000004,672.4669999999999,29949.59300000004,4,0.02196021430302203,0.978039785696978,1166335.8136363633,682.067727272727,1710,0.6871116003765982,175809.40386518626,1697447.4204730461
2016,3,JUREL,114000,4,1,1,NA,2016-03-01,23188.494999999995,23012.976999999995,175.518,3,0.9924308153677072,0.00756918463229287,1166335.8136363633,682.067727272727,1710,0.6871116003765982,165911.91290835122,1697447.4204730461
2016,3,SARDINA COMUN,121408,858,2,2,0,2016-03-01,40715.301000000014,13709.154,27006.147000000015,4,0.3367076667319737,0.6632923332680264,1166335.8136363633,682.067727272727,1710,0.6871116003765982,176693.27651207987,1697447.4204730461
2016,4,ANCHOVETA,109314.44176706827,249,3,3,0.07338768431952482,2016-04-01,9916.19400000001,0,9916.19400000001,4,0,1,1102038.7666666666,669.932380952381,1645,0.6891729351777279,158616.8524433967,1599074.3548024944
2016,4,SARDINA COMUN,103773.63401109056,1082,3,3,0.07338768431952482,2016-04-01,16313.857000000007,0,16313.857000000007,4,0,1,1102038.7666666666,669.932380952381,1645,0.6891729351777279,150577.0594202583,1599074.3548024944
2016,5,ANCHOVETA,100000,939,1,1,NA,2016-05-01,8370.931999999997,278.19,8092.741999999999,5,0.03323285865898804,0.9667671413410124,1208615.380681819,681.870454545455,1772.5,0.6905512810480834,144811.83764980512,1750218.14288353
2016,5,SARDINA COMUN,100000,3077,1,1,NA,2016-05-01,26720.11800000001,3210.3749999999995,23509.74300000001,5,0.1201482343753122,0.8798517656246878,1208615.380681819,681.870454545455,1772.5,0.6905512810480834,144811.83764980512,1750218.14288353
2016,6,ANCHOVETA,100000,291,1,1,NA,2016-06-01,5474.125,1048.6839999999995,4425.441000000001,4,0.1915710730025346,0.8084289269974655,1309020.2009523814,681.071904761905,1922,0.6933134861722757,144234.8980575748,1888063.9523967283
2016,6,SARDINA COMUN,100000,466,1,1,NA,2016-06-01,33770.975,18990.001999999997,14780.973,5,0.5623172561645021,0.4376827438354978,1309020.2009523814,681.071904761905,1922,0.6933134861722757,144234.8980575748,1888063.9523967283
2016,7,ANCHOVETA,100000,319,1,1,NA,2016-07-01,2900.6509999999994,133.798,2766.8529999999996,4,0.04612688668853992,0.9538731133114602,1155128.4728428577,657.567142857143,1756.67,0.6947001131446202,143947.0040494759,1662772.8295797573
2016,7,SARDINA COMUN,100000,541,1,1,NA,2016-07-01,20547.013,9758.721,10788.291999999998,4,0.4749459690320925,0.5250540309679075,1155128.4728428577,657.567142857143,1756.67,0.6947001131446202,143947.0040494759,1662772.8295797573
2016,10,SARDINA COMUN,116186,2307,1,1,NA,2016-10-01,28470.199000000004,17379.022,11091.177000000003,5,0.6104285396810889,0.38957146031891104,1048996.9263157896,663.922105263158,1580,0.6974816923976513,166579.282677085,1503977.7212069544
2016,11,SARDINA COMUN,101916,1137,1,1,NA,2016-11-01,60041.66000000004,5718.536000000001,54323.12400000004,4,0.09524280308039448,0.9047571969196057,1059127.014285714,666.117619047619,1590,0.6981791740900489,145973.9903196471,1516984.5414912235
2016,12,SARDINA COMUN,118756,2937,1,1,NA,2016-12-01,25501.562,2666.308,22835.254,4,0.10455469355171264,0.8954453064482875,1059129.3511904755,667.168095238095,1587.5,0.6967828157418688,170434.74281661178,1520027.9445221594
2017,1,JUREL,228999.95848282933,3902,1,2,NA,2017-01-01,16897.188,9054.778,7842.409999999998,2,0.5358748449742052,0.4641251550257948,1020718.6785714292,661.194285714286,1543.75,0.7002667298205781,327018.1899709894,1457614.1277380935
2017,2,SARDINA COMUN,100000,1090,1,1,NA,2017-02-01,20605.559,8094.899000000001,12510.66,5,0.3928502497796833,0.6071497502203167,963206.22625,643.2095,1497.5,0.7016672632802193,142517.6935468112,1372739.29775078
2017,3,ANCHOVETA,99837.0211038961,2464,2,3,0.04238707865388512,2017-03-01,13893.260000000004,170.201,13723.059000000005,5,0.01225061648597952,0.9877493835140204,992465.1156521736,661.202608695652,1501,0.7044739323333401,141718.54560071306,1408803.1793667038
2017,3,SARDINA COMUN,99928.47594198448,52124,2,4,0.0625636673366535,2017-03-01,169656.5179999997,500.524,169155.9939999997,5,0.00295021969035107,0.9970497803096487,992465.1156521736,661.202608695652,1501,0.7044739323333401,141848.3656464108,1408803.1793667038
2017,4,ANCHOVETA,112956.6151940545,1211,2,3,0.2589623870686593,2017-04-01,6200.24,22.888,6177.352,4,0.0036914700076126,0.9963085299923874,973778.8499999996,655.743333333333,1485,0.7058828801980068,160021.75199711474,1379519.0070721724
2017,4,SARDINA COMUN,113075.7702321347,10985,2,4,0.1748804542402546,2017-04-01,34265.107999999986,0,34265.107999999986,4,0,1,973778.8499999996,655.743333333333,1485,0.7058828801980068,160190.55484164154,1379519.0070721724
2017,5,ANCHOVETA,93863.03427771947,2859,2,3,0.1526733863976138,2017-05-01,8768.418,356.392,8412.026,5,0.04064496012849752,0.9593550398715024,937919.1369500008,671.539545454546,1396.67,0.7065887630782048,132839.6928771011,1327390.3944693676
2017,5,JUREL,120000,79,1,1,NA,2017-05-01,70295.02900000004,70042.06700000004,252.962,2,0.9964014240608678,0.00359857593913219,937919.1369500008,671.539545454546,1396.67,0.7065887630782048,169830.04297609878,1327390.3944693676
2017,5,SARDINA COMUN,103009.75628188172,5293,2,4,0.11052091520896008,2017-05-01,30949.613000000027,47.353,30902.260000000028,5,0.00153000297612768,0.9984699970238724,937919.1369500008,671.539545454546,1396.67,0.7065887630782048,145784.5944692453,1327390.3944693676
2017,6,ANCHOVETA,93787.97777777778,720,2,2,0.25769748287050037,2017-06-01,2075.8160000000003,0,2075.8160000000003,4,0,1,934540.4333333328,665.153333333333,1405,0.703762408025892,133266.5352797975,1327920.3644235432
2017,6,SARDINA COMUN,100673.5725026853,1862,2,3,0.1096986534906969,2017-06-01,13014.722000000002,0,13014.722000000002,4,0,1,934540.4333333328,665.153333333333,1405,0.703762408025892,143050.511585412,1327920.3644235432
2017,7,SARDINA COMUN,101700.3495145631,412,1,2,NA,2017-07-01,12926.533999999996,0,12926.533999999996,4,0,1,939539.7142857136,658.171428571428,1427.5,0.7051699328419437,144221.0519451602,1332359.2945876513
2017,10,ANCHOVETA,95000,318,1,1,NA,2017-10-01,3043.841,1030.732,2013.109,3,0.33862872600769883,0.6613712739923012,935663.485625,629.5465,1486.25,0.7093981148351857,133916.3412100007,1318954.0063020643
2017,10,SARDINA COMUN,95979.16666666669,720,1,2,NA,2017-10-01,20624.767,11123.771,9500.996,4,0.5393404444278086,0.4606595555721914,935663.485625,629.5465,1486.25,0.7093981148351857,135296.61928826172,1318954.0063020643
2017,11,ANCHOVETA,96041,1746,1,1,NA,2017-11-01,15477.358000000007,1087.67,14389.688000000007,4,0.07027491384511488,0.9297250861548852,988677.4857142856,633.767619047619,1560,0.7101075129500207,135248.5338466763,1392292.6707351587
2017,11,SARDINA COMUN,97921.525,3960,1,2,NA,2017-11-01,28720.39000000003,2905.9799999999996,25814.41000000003,4,0.1011817736458313,0.8988182263541687,988677.4857142856,633.767619047619,1560,0.7101075129500207,137896.75959517976,1392292.6707351587
2017,12,ANCHOVETA,97031,1405,1,1,NA,2017-12-01,4618.351000000001,0,4618.351000000001,3,0,1,1138501.085526315,636.923684210526,1787.5,0.7108176204629707,136506.1827488205,1601678.1981076736
2017,12,SARDINA COMUN,97073.89576883386,1938,1,2,NA,2017-12-01,13904.765000000009,0,13904.765000000009,4,0,1,1138501.085526315,636.923684210526,1787.5,0.7108176204629707,136566.52983026442,1601678.1981076736
2018,1,JUREL,227164.8603106744,10394.575025,1,2,NA,2018-01-01,47397.35699999999,39894.35499999999,7503.002,3,0.8416999918370975,0.15830000816290246,1163826.0390909084,605.528636363636,1922,0.7143717085652854,317992.5206821291,1629160.3168724142
2018,2,ANCHOVETA,215570,121.664,1,1,NA,2018-02-01,2141.9160000000006,380.427,1761.4890000000007,3,0.1776106065784092,0.8223893934215909,1195665.47387,596.839,2003.33,0.7143717085652854,301761.67031158315,1673730.159711007
2018,2,JUREL,230000,10949.636,1,1,NA,2018-02-01,50863.59,49425.35999999999,1438.2299999999998,3,0.97172378119594,0.02827621880406003,1195665.47387,596.839,2003.33,0.7143717085652854,321961.2384453501,1673730.159711007
2018,2,SARDINA COMUN,215570,1183.001,1,1,NA,2018-02-01,15461.511,6917.638,8543.873,5,0.4474102175395406,0.5525897824604593,1195665.47387,596.839,2003.33,0.7143717085652854,301761.67031158315,1673730.159711007
2018,3,ANCHOVETA,119673.57033550707,3017.075,2,3,0.2627353439402972,2018-03-01,15468.492000000004,540.303,14928.189000000004,4,0.03492926136561986,0.9650707386343802,1046977.488095238,603.445238095238,1735,0.7158004519824159,167188.45315628123,1462666.7043805635
2018,3,SARDINA COMUN,119833.45484206572,38257.618,2,4,0.20942050110335703,2018-03-01,129505.82700000006,1228.394,128277.43300000006,4,0.00948524115443855,0.9905147588455614,1046977.488095238,603.445238095238,1735,0.7158004519824159,167411.81779109788,1462666.7043805635
2018,4,ANCHOVETA,137877.05714966083,2381.064,2,3,0.33992333331206204,2018-04-01,11899.626999999997,0,11899.626999999997,4,0,1,982646.0416666666,600.547619047619,1636.25,0.717947853338363,192043.275160655,1368687.2063165756
2018,4,SARDINA COMUN,124884.71955372306,24556.771000000004,2,4,0.24524549260023895,2018-04-01,76365.92200000002,0,76365.92200000002,4,0,1,982646.0416666666,600.547619047619,1636.25,0.717947853338363,173946.78314452164,1368687.2063165756
2018,5,ANCHOVETA,146284,690.259,1,1,NA,2018-05-01,7508.449,0,7508.449,4,0,1,971736.761904761,626.119047619047,1552,0.720101696898378,203143.52907384394,1349443.7884124222
