ANIO,MES_TXT,RG,TONELADAS,NM_RECURSO,FLOTA,MES,FECHA,Limite_Superior,is_outlier_Q
2014,dic,8,334.15800000000013,ANCHOVETA,ARTESANAL,12,2014-12-01,2314,FALSE
2014,dic,10,45.28600000000001,ANCHOVETA,ARTESANAL,12,2014-12-01,2314,FALSE
2015,ene,8,0.04,ANCHOVETA,ARTESANAL,1,2015-01-01,2314,FALSE
2015,ene,10,221.334,ANCHOVETA,ARTESANAL,1,2015-01-01,2314,FALSE
2015,feb,5,0.012,ANCHOVETA,ARTESANAL,2,2015-02-01,2314,FALSE
2015,feb,8,0.004,ANCHOVETA,ARTESANAL,2,2015-02-01,2314,FALSE
2015,feb,14,67.44800000000001,ANCHOVETA,ARTESANAL,2,2015-02-01,2314,FALSE
2015,feb,10,54.49,ANCHOVETA,ARTESANAL,2,2015-02-01,2314,FALSE
2015,mar,5,545.9419999999999,ANCHOVETA,ARTESANAL,3,2015-03-01,2314,FALSE
2015,mar,8,440.42400000000026,ANCHOVETA,ARTESANAL,3,2015-03-01,2314,FALSE
2015,mar,14,55.072,ANCHOVETA,ARTESANAL,3,2015-03-01,2314,FALSE
2015,mar,10,68.187,ANCHOVETA,ARTESANAL,3,2015-03-01,2314,FALSE
2015,abr,5,954.1279999999999,ANCHOVETA,ARTESANAL,4,2015-04-01,2314,FALSE
2015,abr,8,26083.604000000007,ANCHOVETA,ARTESANAL,4,2015-04-01,2314,TRUE
2015,abr,14,67.849,ANCHOVETA,ARTESANAL,4,2015-04-01,2314,FALSE
2015,may,5,79.523,ANCHOVETA,ARTESANAL,5,2015-05-01,2314,FALSE
2015,may,8,15431.433,ANCHOVETA,ARTESANAL,5,2015-05-01,2314,TRUE
2015,may,14,54.839000000000006,ANCHOVETA,ARTESANAL,5,2015-05-01,2314,FALSE
2015,may,10,57.48799999999999,ANCHOVETA,ARTESANAL,5,2015-05-01,2314,FALSE
2015,jun,5,10.797,ANCHOVETA,ARTESANAL,6,2015-06-01,2314,FALSE
2015,jun,8,1407.5389999999998,ANCHOVETA,ARTESANAL,6,2015-06-01,2314,FALSE
2015,jun,14,31.464,ANCHOVETA,ARTESANAL,6,2015-06-01,2314,FALSE
2015,jun,10,17.692,ANCHOVETA,ARTESANAL,6,2015-06-01,2314,FALSE
2015,jul,5,163.573,ANCHOVETA,ARTESANAL,7,2015-07-01,2314,FALSE
2015,jul,8,770.3770000000005,ANCHOVETA,ARTESANAL,7,2015-07-01,2314,FALSE
2015,jul,14,3.733,ANCHOVETA,ARTESANAL,7,2015-07-01,2314,FALSE
2015,jul,10,24.173,ANCHOVETA,ARTESANAL,7,2015-07-01,2314,FALSE
2015,ago,8,40.046,ANCHOVETA,ARTESANAL,8,2015-08-01,2314,FALSE
2015,ago,10,21.990000000000002,ANCHOVETA,ARTESANAL,8,2015-08-01,2314,FALSE
2015,sept,8,0.018000000000000002,ANCHOVETA,ARTESANAL,9,2015-09-01,2314,FALSE
2015,sept,10,40.577999999999996,ANCHOVETA,ARTESANAL,9,2015-09-01,2314,FALSE
2015,oct,8,0.146,ANCHOVETA,ARTESANAL,10,2015-10-01,2314,FALSE
2015,oct,14,5.492000000000001,ANCHOVETA,ARTESANAL,10,2015-10-01,2314,FALSE
2015,oct,10,5.819,ANCHOVETA,ARTESANAL,10,2015-10-01,2314,FALSE
2015,nov,5,81.73799999999999,ANCHOVETA,ARTESANAL,11,2015-11-01,2314,FALSE
2015,nov,8,9429.218,ANCHOVETA,ARTESANAL,11,2015-11-01,2314,TRUE
2015,nov,14,45.31199999999999,ANCHOVETA,ARTESANAL,11,2015-11-01,2314,FALSE
2015,nov,10,12.312999999999999,ANCHOVETA,ARTESANAL,11,2015-11-01,2314,FALSE
2015,dic,5,429.52299999999997,ANCHOVETA,ARTESANAL,12,2015-12-01,2314,FALSE
2015,dic,8,2721.7739999999994,ANCHOVETA,ARTESANAL,12,2015-12-01,2314,TRUE
2015,dic,14,254.85899999999995,ANCHOVETA,ARTESANAL,12,2015-12-01,2314,FALSE
2015,dic,10,118.67000000000003,ANCHOVETA,ARTESANAL,12,2015-12-01,2314,FALSE
2016,ene,8,0.22200000000000003,ANCHOVETA,ARTESANAL,1,2016-01-01,2314,FALSE
2016,ene,10,114.417,ANCHOVETA,ARTESANAL,1,2016-01-01,2314,FALSE
2016,feb,8,0.16099999999999998,ANCHOVETA,ARTESANAL,2,2016-02-01,2314,FALSE
2016,feb,14,482.27099999999996,ANCHOVETA,ARTESANAL,2,2016-02-01,2314,FALSE
2016,feb,10,372.381,ANCHOVETA,ARTESANAL,2,2016-02-01,2314,FALSE
2016,mar,5,7.645,ANCHOVETA,ARTESANAL,3,2016-03-01,2314,FALSE
2016,mar,8,29457.58000000004,ANCHOVETA,ARTESANAL,3,2016-03-01,2314,TRUE
2016,mar,14,305.14999999999986,ANCHOVETA,ARTESANAL,3,2016-03-01,2314,FALSE
2016,mar,10,20.742,ANCHOVETA,ARTESANAL,3,2016-03-01,2314,FALSE
2016,abr,5,146.578,ANCHOVETA,ARTESANAL,4,2016-04-01,2314,FALSE
2016,abr,8,7406.190000000009,ANCHOVETA,ARTESANAL,4,2016-04-01,2314,TRUE
2016,abr,14,2205.5650000000005,ANCHOVETA,ARTESANAL,4,2016-04-01,2314,FALSE
2016,abr,10,157.86100000000002,ANCHOVETA,ARTESANAL,4,2016-04-01,2314,FALSE
2016,may,5,902.002,ANCHOVETA,ARTESANAL,5,2016-05-01,2314,FALSE
2016,may,8,6217.589999999998,ANCHOVETA,ARTESANAL,5,2016-05-01,2314,TRUE
2016,may,14,937.2420000000002,ANCHOVETA,ARTESANAL,5,2016-05-01,2314,FALSE
2016,may,10,35.808,ANCHOVETA,ARTESANAL,5,2016-05-01,2314,FALSE
2016,jun,5,263.46700000000004,ANCHOVETA,ARTESANAL,6,2016-06-01,2314,FALSE
2016,jun,8,3318.1660000000006,ANCHOVETA,ARTESANAL,6,2016-06-01,2314,TRUE
2016,jun,14,325.43799999999993,ANCHOVETA,ARTESANAL,6,2016-06-01,2314,FALSE
2016,jun,10,518.2239999999999,ANCHOVETA,ARTESANAL,6,2016-06-01,2314,FALSE
2016,jul,5,319.473,ANCHOVETA,ARTESANAL,7,2016-07-01,2314,FALSE
2016,jul,8,2156.872,ANCHOVETA,ARTESANAL,7,2016-07-01,2314,FALSE
2016,jul,14,141.904,ANCHOVETA,ARTESANAL,7,2016-07-01,2314,FALSE
2016,jul,10,148.58400000000003,ANCHOVETA,ARTESANAL,7,2016-07-01,2314,FALSE
2016,ago,8,0.07,ANCHOVETA,ARTESANAL,8,2016-08-01,2314,FALSE
2016,ago,10,26.169999999999998,ANCHOVETA,ARTESANAL,8,2016-08-01,2314,FALSE
2016,sept,8,0.095,ANCHOVETA,ARTESANAL,9,2016-09-01,2314,FALSE
2016,sept,10,13.004999999999999,ANCHOVETA,ARTESANAL,9,2016-09-01,2314,FALSE
2016,oct,8,3.6559999999999997,ANCHOVETA,ARTESANAL,10,2016-10-01,2314,FALSE
2016,oct,14,126.88300000000002,ANCHOVETA,ARTESANAL,10,2016-10-01,2314,FALSE
2016,oct,10,6.9510000000000005,ANCHOVETA,ARTESANAL,10,2016-10-01,2314,FALSE
2016,nov,8,11347.310000000003,ANCHOVETA,ARTESANAL,11,2016-11-01,2314,TRUE
2016,nov,14,301.39900000000006,ANCHOVETA,ARTESANAL,11,2016-11-01,2314,FALSE
2016,nov,10,2.5239999999999996,ANCHOVETA,ARTESANAL,11,2016-11-01,2314,FALSE
2016,dic,8,129.035,ANCHOVETA,ARTESANAL,12,2016-12-01,2314,FALSE
2016,dic,14,225.433,ANCHOVETA,ARTESANAL,12,2016-12-01,2314,FALSE
2016,dic,10,241.525,ANCHOVETA,ARTESANAL,12,2016-12-01,2314,FALSE
2017,ene,8,0.011,ANCHOVETA,ARTESANAL,1,2017-01-01,2314,FALSE
2017,ene,10,46.96,ANCHOVETA,ARTESANAL,1,2017-01-01,2314,FALSE
2017,feb,8,0.114,ANCHOVETA,ARTESANAL,2,2017-02-01,2314,FALSE
2017,feb,9,0.05,ANCHOVETA,ARTESANAL,2,2017-02-01,2314,FALSE
2017,feb,14,425.7849999999999,ANCHOVETA,ARTESANAL,2,2017-02-01,2314,FALSE
2017,feb,10,311.27900000000005,ANCHOVETA,ARTESANAL,2,2017-02-01,2314,FALSE
2017,mar,5,68.844,ANCHOVETA,ARTESANAL,3,2017-03-01,2314,FALSE
2017,mar,8,12809.120000000004,ANCHOVETA,ARTESANAL,3,2017-03-01,2314,TRUE
2017,mar,9,0.008,ANCHOVETA,ARTESANAL,3,2017-03-01,2314,FALSE
2017,mar,14,672.01,ANCHOVETA,ARTESANAL,3,2017-03-01,2314,FALSE
2017,mar,10,127.94200000000001,ANCHOVETA,ARTESANAL,3,2017-03-01,2314,FALSE
2017,abr,5,522.129,ANCHOVETA,ARTESANAL,4,2017-04-01,2314,FALSE
2017,abr,8,5337.419,ANCHOVETA,ARTESANAL,4,2017-04-01,2314,TRUE
2017,abr,14,310.67499999999995,ANCHOVETA,ARTESANAL,4,2017-04-01,2314,FALSE
2017,abr,10,5.140000000000001,ANCHOVETA,ARTESANAL,4,2017-04-01,2314,FALSE
2017,may,5,2543.290000000001,ANCHOVETA,ARTESANAL,5,2017-05-01,2314,TRUE
2017,may,8,5451.753999999999,ANCHOVETA,ARTESANAL,5,2017-05-01,2314,TRUE
2017,may,9,0.05,ANCHOVETA,ARTESANAL,5,2017-05-01,2314,FALSE
2017,may,14,267.25199999999995,ANCHOVETA,ARTESANAL,5,2017-05-01,2314,FALSE
2017,may,10,149.332,ANCHOVETA,ARTESANAL,5,2017-05-01,2314,FALSE
2017,jun,5,460.27799999999996,ANCHOVETA,ARTESANAL,6,2017-06-01,2314,FALSE
2017,jun,8,1219.468,ANCHOVETA,ARTESANAL,6,2017-06-01,2314,FALSE
2017,jun,14,152.766,ANCHOVETA,ARTESANAL,6,2017-06-01,2314,FALSE
2017,jun,10,242.80400000000006,ANCHOVETA,ARTESANAL,6,2017-06-01,2314,FALSE
2017,jul,8,1268.2199999999998,ANCHOVETA,ARTESANAL,7,2017-07-01,2314,FALSE
2017,jul,14,201.123,ANCHOVETA,ARTESANAL,7,2017-07-01,2314,FALSE
2017,jul,10,230.48499999999999,ANCHOVETA,ARTESANAL,7,2017-07-01,2314,FALSE
2017,ago,10,93.338,ANCHOVETA,ARTESANAL,8,2017-08-01,2314,FALSE
2017,sept,8,0.198,ANCHOVETA,ARTESANAL,9,2017-09-01,2314,FALSE
2017,sept,14,0.136,ANCHOVETA,ARTESANAL,9,2017-09-01,2314,FALSE
2017,sept,10,17.71,ANCHOVETA,ARTESANAL,9,2017-09-01,2314,FALSE
2017,oct,8,1840.493,ANCHOVETA,ARTESANAL,10,2017-10-01,2314,FALSE
2017,oct,14,168.19,ANCHOVETA,ARTESANAL,10,2017-10-01,2314,FALSE
2017,oct,10,4.426,ANCHOVETA,ARTESANAL,10,2017-10-01,2314,FALSE
2017,nov,5,85.795,ANCHOVETA,ARTESANAL,11,2017-11-01,2314,FALSE
2017,nov,8,14006.958000000006,ANCHOVETA,ARTESANAL,11,2017-11-01,2314,TRUE
2017,nov,14,250.71799999999996,ANCHOVETA,ARTESANAL,11,2017-11-01,2314,FALSE
2017,nov,10,2.2,ANCHOVETA,ARTESANAL,11,2017-11-01,2314,FALSE
2017,dic,8,4299.402000000001,ANCHOVETA,ARTESANAL,12,2017-12-01,2314,TRUE
2017,dic,14,75.66399999999999,ANCHOVETA,ARTESANAL,12,2017-12-01,2314,FALSE
2017,dic,10,243.285,ANCHOVETA,ARTESANAL,12,2017-12-01,2314,FALSE
2018,ene,8,0.014,ANCHOVETA,ARTESANAL,1,2018-01-01,2314,FALSE
2018,ene,10,9.24,ANCHOVETA,ARTESANAL,1,2018-01-01,2314,FALSE
2018,feb,8,0.17100000000000004,ANCHOVETA,ARTESANAL,2,2018-02-01,2314,FALSE
2018,feb,14,1750.1180000000006,ANCHOVETA,ARTESANAL,2,2018-02-01,2314,FALSE
2018,feb,10,11.2,ANCHOVETA,ARTESANAL,2,2018-02-01,2314,FALSE
2018,mar,5,837.2550000000002,ANCHOVETA,ARTESANAL,3,2018-03-01,2314,FALSE
2018,mar,8,12517.028000000004,ANCHOVETA,ARTESANAL,3,2018-03-01,2314,TRUE
2018,mar,14,1500.2709999999995,ANCHOVETA,ARTESANAL,3,2018-03-01,2314,FALSE
2018,mar,10,10.375,ANCHOVETA,ARTESANAL,3,2018-03-01,2314,FALSE
2018,abr,5,379.51300000000003,ANCHOVETA,ARTESANAL,4,2018-04-01,2314,FALSE
2018,abr,8,10070.452999999998,ANCHOVETA,ARTESANAL,4,2018-04-01,2314,TRUE
2018,abr,14,1443.8240000000005,ANCHOVETA,ARTESANAL,4,2018-04-01,2314,FALSE
2018,abr,10,1.5,ANCHOVETA,ARTESANAL,4,2018-04-01,2314,FALSE
2018,may,5,595.035,ANCHOVETA,ARTESANAL,5,2018-05-01,2314,FALSE
2018,may,8,6173.609,ANCHOVETA,ARTESANAL,5,2018-05-01,2314,TRUE
2018,may,14,722.6969999999999,ANCHOVETA,ARTESANAL,5,2018-05-01,2314,FALSE
2018,may,10,17.108,ANCHOVETA,ARTESANAL,5,2018-05-01,2314,FALSE
2018,jun,8,5209.965999999999,ANCHOVETA,ARTESANAL,6,2018-06-01,2314,TRUE
2018,jun,14,365.81600000000003,ANCHOVETA,ARTESANAL,6,2018-06-01,2314,FALSE
2018,jun,10,9.676,ANCHOVETA,ARTESANAL,6,2018-06-01,2314,FALSE
2018,jul,5,13.099,ANCHOVETA,ARTESANAL,7,2018-07-01,2314,FALSE
2018,jul,10,2.952,ANCHOVETA,ARTESANAL,7,2018-07-01,2314,FALSE
2018,ago,8,0.21000000000000002,ANCHOVETA,ARTESANAL,8,2018-08-01,2314,FALSE
2018,ago,14,0.060000000000000005,ANCHOVETA,ARTESANAL,8,2018-08-01,2314,FALSE
2018,ago,10,0.445,ANCHOVETA,ARTESANAL,8,2018-08-01,2314,FALSE
2018,sept,8,0.048,ANCHOVETA,ARTESANAL,9,2018-09-01,2314,FALSE
2018,sept,10,98.436,ANCHOVETA,ARTESANAL,9,2018-09-01,2314,FALSE
2018,oct,8,1045.6580000000001,ANCHOVETA,ARTESANAL,10,2018-10-01,2314,FALSE
2018,oct,14,134.365,ANCHOVETA,ARTESANAL,10,2018-10-01,2314,FALSE
2018,oct,10,1.213,ANCHOVETA,ARTESANAL,10,2018-10-01,2314,FALSE
2018,nov,5,51.049,ANCHOVETA,ARTESANAL,11,2018-11-01,2314,FALSE
2018,nov,8,15663.304000000031,ANCHOVETA,ARTESANAL,11,2018-11-01,2314,TRUE
2018,nov,14,122.245,ANCHOVETA,ARTESANAL,11,2018-11-01,2314,FALSE
2018,nov,10,3.294,ANCHOVETA,ARTESANAL,11,2018-11-01,2314,FALSE
2018,dic,5,13.301,ANCHOVETA,ARTESANAL,12,2018-12-01,2314,FALSE
2018,dic,8,1134.8770000000002,ANCHOVETA,ARTESANAL,12,2018-12-01,2314,FALSE
2018,dic,14,35.739,ANCHOVETA,ARTESANAL,12,2018-12-01,2314,FALSE
2018,dic,10,230.12199999999999,ANCHOVETA,ARTESANAL,12,2018-12-01,2314,FALSE
2019,ene,10,199.34,ANCHOVETA,ARTESANAL,1,2019-01-01,2314,FALSE
2019,feb,8,0.08600000000000001,ANCHOVETA,ARTESANAL,2,2019-02-01,2314,FALSE
2019,feb,9,0.07,ANCHOVETA,ARTESANAL,2,2019-02-01,2314,FALSE
2019,feb,14,12.495999999999999,ANCHOVETA,ARTESANAL,2,2019-02-01,2314,FALSE
2019,feb,10,77.969,ANCHOVETA,ARTESANAL,2,2019-02-01,2314,FALSE
2019,mar,8,31517.91100000004,ANCHOVETA,ARTESANAL,3,2019-03-01,2314,TRUE
2019,mar,14,126.485,ANCHOVETA,ARTESANAL,3,2019-03-01,2314,FALSE
2019,mar,10,18.25,ANCHOVETA,ARTESANAL,3,2019-03-01,2314,FALSE
2019,abr,5,1809.907,ANCHOVETA,ARTESANAL,4,2019-04-01,2314,FALSE
2019,abr,8,42750.59300000001,ANCHOVETA,ARTESANAL,4,2019-04-01,2314,TRUE
2019,abr,14,112.14099999999999,ANCHOVETA,ARTESANAL,4,2019-04-01,2314,FALSE
2019,abr,10,0.05,ANCHOVETA,ARTESANAL,4,2019-04-01,2314,FALSE
2019,may,5,1150.481,ANCHOVETA,ARTESANAL,5,2019-05-01,2314,FALSE
2019,may,8,24578.354,ANCHOVETA,ARTESANAL,5,2019-05-01,2314,TRUE
2019,may,14,1034.3039999999999,ANCHOVETA,ARTESANAL,5,2019-05-01,2314,FALSE
2019,may,10,96.95299999999999,ANCHOVETA,ARTESANAL,5,2019-05-01,2314,FALSE
2019,jun,5,101.898,ANCHOVETA,ARTESANAL,6,2019-06-01,2314,FALSE
2019,jun,8,10208.127999999997,ANCHOVETA,ARTESANAL,6,2019-06-01,2314,TRUE
2019,jun,14,2486.1230000000014,ANCHOVETA,ARTESANAL,6,2019-06-01,2314,TRUE
2019,jun,10,312.49100000000004,ANCHOVETA,ARTESANAL,6,2019-06-01,2314,FALSE
2019,jul,5,4.747,ANCHOVETA,ARTESANAL,7,2019-07-01,2314,FALSE
2019,jul,8,3852.1880000000015,ANCHOVETA,ARTESANAL,7,2019-07-01,2314,TRUE
2019,jul,14,96.704,ANCHOVETA,ARTESANAL,7,2019-07-01,2314,FALSE
2019,jul,10,320.38100000000003,ANCHOVETA,ARTESANAL,7,2019-07-01,2314,FALSE
2019,ago,8,0.352,ANCHOVETA,ARTESANAL,8,2019-08-01,2314,FALSE
2019,ago,14,0.018000000000000002,ANCHOVETA,ARTESANAL,8,2019-08-01,2314,FALSE
2019,ago,10,106.225,ANCHOVETA,ARTESANAL,8,2019-08-01,2314,FALSE
2019,sept,8,0.925,ANCHOVETA,ARTESANAL,9,2019-09-01,2314,FALSE
2019,sept,14,0.010000000000000002,ANCHOVETA,ARTESANAL,9,2019-09-01,2314,FALSE
2019,sept,10,79.784,ANCHOVETA,ARTESANAL,9,2019-09-01,2314,FALSE
2019,oct,8,0.24900000000000003,ANCHOVETA,ARTESANAL,10,2019-10-01,2314,FALSE
2019,oct,14,0.004,ANCHOVETA,ARTESANAL,10,2019-10-01,2314,FALSE
2019,oct,10,2.475,ANCHOVETA,ARTESANAL,10,2019-10-01,2314,FALSE
2019,nov,8,26317.577000000005,ANCHOVETA,ARTESANAL,11,2019-11-01,2314,TRUE
2019,nov,14,1476.1660000000002,ANCHOVETA,ARTESANAL,11,2019-11-01,2314,FALSE
2019,nov,10,24.689,ANCHOVETA,ARTESANAL,11,2019-11-01,2314,FALSE
2019,dic,8,7484.773999999997,ANCHOVETA,ARTESANAL,12,2019-12-01,2314,TRUE
2019,dic,14,779.624,ANCHOVETA,ARTESANAL,12,2019-12-01,2314,FALSE
2019,dic,10,8.644,ANCHOVETA,ARTESANAL,12,2019-12-01,2314,FALSE
2020,ene,8,0.8150000000000001,ANCHOVETA,ARTESANAL,1,2020-01-01,2314,FALSE
2020,ene,10,34.910000000000004,ANCHOVETA,ARTESANAL,1,2020-01-01,2314,FALSE
2020,feb,5,0.022,ANCHOVETA,ARTESANAL,2,2020-02-01,2314,FALSE
2020,feb,8,0.31000000000000005,ANCHOVETA,ARTESANAL,2,2020-02-01,2314,FALSE
2020,feb,9,0.121,ANCHOVETA,ARTESANAL,2,2020-02-01,2314,FALSE
2020,feb,14,1714.9960000000003,ANCHOVETA,ARTESANAL,2,2020-02-01,2314,FALSE
2020,feb,10,876.1700000000001,ANCHOVETA,ARTESANAL,2,2020-02-01,2314,FALSE
2020,mar,5,77.955,ANCHOVETA,ARTESANAL,3,2020-03-01,2314,FALSE
2020,mar,8,6104.522999999998,ANCHOVETA,ARTESANAL,3,2020-03-01,2314,TRUE
2020,mar,14,1142.56,ANCHOVETA,ARTESANAL,3,2020-03-01,2314,FALSE
2020,mar,10,283.63199999999995,ANCHOVETA,ARTESANAL,3,2020-03-01,2314,FALSE
2020,abr,5,198.868,ANCHOVETA,ARTESANAL,4,2020-04-01,2314,FALSE
2020,abr,8,52329.673999999985,ANCHOVETA,ARTESANAL,4,2020-04-01,2314,TRUE
2020,abr,14,576.53,ANCHOVETA,ARTESANAL,4,2020-04-01,2314,FALSE
2020,abr,10,1.5,ANCHOVETA,ARTESANAL,4,2020-04-01,2314,FALSE
2020,may,8,40131.08099999998,ANCHOVETA,ARTESANAL,5,2020-05-01,2314,TRUE
2020,may,14,1122.104,ANCHOVETA,ARTESANAL,5,2020-05-01,2314,FALSE
2020,may,10,106.365,ANCHOVETA,ARTESANAL,5,2020-05-01,2314,FALSE
2020,jun,8,12635.345,ANCHOVETA,ARTESANAL,6,2020-06-01,2314,TRUE
2020,jun,14,577.787,ANCHOVETA,ARTESANAL,6,2020-06-01,2314,FALSE
2020,jun,10,385.52699999999993,ANCHOVETA,ARTESANAL,6,2020-06-01,2314,FALSE
2020,jul,8,5943.889,ANCHOVETA,ARTESANAL,7,2020-07-01,2314,TRUE
2020,jul,14,448.90700000000004,ANCHOVETA,ARTESANAL,7,2020-07-01,2314,FALSE
2020,jul,10,245.88699999999997,ANCHOVETA,ARTESANAL,7,2020-07-01,2314,FALSE
2020,ago,5,0.039,ANCHOVETA,ARTESANAL,8,2020-08-01,2314,FALSE
2020,ago,8,0.041,ANCHOVETA,ARTESANAL,8,2020-08-01,2314,FALSE
2020,ago,9,0.01,ANCHOVETA,ARTESANAL,8,2020-08-01,2314,FALSE
2020,ago,10,367.52600000000007,ANCHOVETA,ARTESANAL,8,2020-08-01,2314,FALSE
2020,sept,5,0.129,ANCHOVETA,ARTESANAL,9,2020-09-01,2314,FALSE
2020,sept,8,0.055999999999999994,ANCHOVETA,ARTESANAL,9,2020-09-01,2314,FALSE
2020,sept,10,203.527,ANCHOVETA,ARTESANAL,9,2020-09-01,2314,FALSE
2020,oct,8,0.11300000000000002,ANCHOVETA,ARTESANAL,10,2020-10-01,2314,FALSE
2020,oct,14,152.34900000000002,ANCHOVETA,ARTESANAL,10,2020-10-01,2314,FALSE
2020,oct,10,24.505000000000003,ANCHOVETA,ARTESANAL,10,2020-10-01,2314,FALSE
2020,nov,8,34308.797999999966,ANCHOVETA,ARTESANAL,11,2020-11-01,2314,TRUE
2020,nov,14,1061.1509999999998,ANCHOVETA,ARTESANAL,11,2020-11-01,2314,FALSE
2020,nov,10,13.027,ANCHOVETA,ARTESANAL,11,2020-11-01,2314,FALSE
2020,dic,8,4989.188999999999,ANCHOVETA,ARTESANAL,12,2020-12-01,2314,TRUE
2020,dic,14,721.6709999999998,ANCHOVETA,ARTESANAL,12,2020-12-01,2314,FALSE
2020,dic,10,84.917,ANCHOVETA,ARTESANAL,12,2020-12-01,2314,FALSE
2021,ene,10,978.806,ANCHOVETA,ARTESANAL,1,2021-01-01,2314,FALSE
2021,feb,5,0.01,ANCHOVETA,ARTESANAL,2,2021-02-01,2314,FALSE
2021,feb,8,0.07200000000000001,ANCHOVETA,ARTESANAL,2,2021-02-01,2314,FALSE
2021,feb,14,543.1519999999999,ANCHOVETA,ARTESANAL,2,2021-02-01,2314,FALSE
2021,feb,10,611.858,ANCHOVETA,ARTESANAL,2,2021-02-01,2314,FALSE
2021,mar,8,54641.37500000011,ANCHOVETA,ARTESANAL,3,2021-03-01,2314,TRUE
2021,mar,9,0.05,ANCHOVETA,ARTESANAL,3,2021-03-01,2314,FALSE
2021,mar,14,198.274,ANCHOVETA,ARTESANAL,3,2021-03-01,2314,FALSE
2021,mar,10,989.4519999999999,ANCHOVETA,ARTESANAL,3,2021-03-01,2314,FALSE
2021,abr,8,45344.45999999999,ANCHOVETA,ARTESANAL,4,2021-04-01,2314,TRUE
2021,abr,14,2557.4860000000003,ANCHOVETA,ARTESANAL,4,2021-04-01,2314,TRUE
2021,abr,10,0.10200000000000001,ANCHOVETA,ARTESANAL,4,2021-04-01,2314,FALSE
2021,may,8,38860.810999999994,ANCHOVETA,ARTESANAL,5,2021-05-01,2314,TRUE
2021,may,14,2373.0499999999997,ANCHOVETA,ARTESANAL,5,2021-05-01,2314,TRUE
2021,may,10,210.93599999999998,ANCHOVETA,ARTESANAL,5,2021-05-01,2314,FALSE
2021,jun,5,0.33,ANCHOVETA,ARTESANAL,6,2021-06-01,2314,FALSE
2021,jun,8,13776.788000000011,ANCHOVETA,ARTESANAL,6,2021-06-01,2314,TRUE
2021,jun,14,681.264,ANCHOVETA,ARTESANAL,6,2021-06-01,2314,FALSE
2021,jun,10,1034.9589999999998,ANCHOVETA,ARTESANAL,6,2021-06-01,2314,FALSE
2021,jul,8,3144.6749999999984,ANCHOVETA,ARTESANAL,7,2021-07-01,2314,TRUE
2021,jul,10,207.52599999999995,ANCHOVETA,ARTESANAL,7,2021-07-01,2314,FALSE
2021,ago,8,0.009000000000000001,ANCHOVETA,ARTESANAL,8,2021-08-01,2314,FALSE
2021,ago,10,52.098000000000006,ANCHOVETA,ARTESANAL,8,2021-08-01,2314,FALSE
2021,sept,8,0.132,ANCHOVETA,ARTESANAL,9,2021-09-01,2314,FALSE
2021,sept,10,16.056,ANCHOVETA,ARTESANAL,9,2021-09-01,2314,FALSE
2021,oct,8,0.061,ANCHOVETA,ARTESANAL,10,2021-10-01,2314,FALSE
2021,oct,14,299.263,ANCHOVETA,ARTESANAL,10,2021-10-01,2314,FALSE
2021,oct,10,39.333000000000006,ANCHOVETA,ARTESANAL,10,2021-10-01,2314,FALSE
2021,nov,8,5399.550000000004,ANCHOVETA,ARTESANAL,11,2021-11-01,2314,TRUE
2021,nov,14,1804.3410000000001,ANCHOVETA,ARTESANAL,11,2021-11-01,2314,FALSE
2021,nov,10,43.974,ANCHOVETA,ARTESANAL,11,2021-11-01,2314,FALSE
2021,dic,8,81.739,ANCHOVETA,ARTESANAL,12,2021-12-01,2314,FALSE
2021,dic,14,365.58000000000004,ANCHOVETA,ARTESANAL,12,2021-12-01,2314,FALSE
2021,dic,10,77.088,ANCHOVETA,ARTESANAL,12,2021-12-01,2314,FALSE
2022,ene,8,0.093,ANCHOVETA,ARTESANAL,1,2022-01-01,2314,FALSE
2022,ene,10,23.72,ANCHOVETA,ARTESANAL,1,2022-01-01,2314,FALSE
2022,feb,8,39.996,ANCHOVETA,ARTESANAL,2,2022-02-01,2314,FALSE
2022,feb,14,544.82,ANCHOVETA,ARTESANAL,2,2022-02-01,2314,FALSE
2022,feb,10,421.179,ANCHOVETA,ARTESANAL,2,2022-02-01,2314,FALSE
2022,mar,8,87763.28699999982,ANCHOVETA,ARTESANAL,3,2022-03-01,2314,TRUE
2022,mar,14,2849.4869999999996,ANCHOVETA,ARTESANAL,3,2022-03-01,2314,TRUE
2022,mar,10,396.05199999999985,ANCHOVETA,ARTESANAL,3,2022-03-01,2314,FALSE
2022,abr,8,58830.959000000075,ANCHOVETA,ARTESANAL,4,2022-04-01,2314,TRUE
2022,abr,14,657.4939999999998,ANCHOVETA,ARTESANAL,4,2022-04-01,2314,FALSE
2022,abr,10,20.101,ANCHOVETA,ARTESANAL,4,2022-04-01,2314,FALSE
2022,may,8,21286.770000000004,ANCHOVETA,ARTESANAL,5,2022-05-01,2314,TRUE
2022,may,14,1704.5459999999998,ANCHOVETA,ARTESANAL,5,2022-05-01,2314,FALSE
2022,may,10,176.082,ANCHOVETA,ARTESANAL,5,2022-05-01,2314,FALSE
2022,jun,8,11681.224000000002,ANCHOVETA,ARTESANAL,6,2022-06-01,2314,TRUE
2022,jun,14,2889.6710000000003,ANCHOVETA,ARTESANAL,6,2022-06-01,2314,TRUE
2022,jun,10,926.2099999999999,ANCHOVETA,ARTESANAL,6,2022-06-01,2314,FALSE
